customer_id,name,email,join_date,total_spent
399,Laura Diaz,thomasperkins@hull-schroeder.org,2023-05-29,2494.63
400,Julia Fowler,allisonwalker@hotmail.com,2023-07-23,6152.59
401,Shannon Fox,andrewharris@ross.com,2023-09-06,4515.96
402,Jacqueline Johnson,anthony83@moore.com,2023-09-04,7295.09
403,Sara Reese,boydmary@gmail.com,2023-10-26,8244.27
404,Mark Hammond,derektownsend@yahoo.com,2022-11-10,4794.07
405,Sharon Keith,barreradaryl@king-king.com,2023-11-18,7858.64
406,Paula Williams,matthewrodriguez@gmail.com,2024-07-22,9087.81
407,Anna Henry,jelliott@carr.com,2023-06-26,6742.47
408,Tonya Sullivan,michaelharris@ward.org,2024-01-08,7817.16
409,Diane Gentry,gwilliams@yahoo.com,2023-04-09,3523.4
410,Victoria Simpson,ljames@yahoo.com,2023-12-24,2517.3
411,Brian Edwards,wolfedanielle@yahoo.com,2023-12-05,4099.34
412,Michelle Bryan,jbaker@morales-mclean.biz,2024-05-07,7335.31
413,Tiffany Rose,colemanjulie@young-parsons.com,2023-06-06,6109.2
414,Pamela Elliott,michaelgarcia@copeland-gallagher.com,2024-04-17,5405.71
415,Krista Jones,gregory40@keller.com,2023-10-13,6652.45
416,Crystal Davidson,carterkristina@atkinson.com,2024-03-29,3782.03
417,Maria Brown,ramosamy@hotmail.com,2024-07-18,2913.23
418,Henry Wilson,tkelly@yahoo.com,2023-09-30,9524.25
419,Jennifer Proctor,fosterjames@lester.com,2022-08-19,3588.87
420,Anthony Reyes,lynnadkins@yahoo.com,2023-08-26,3483.14
421,Emily Davis,angela80@kirby.com,2024-02-11,766.19
422,Dylan Tucker,brian45@duke-munoz.com,2023-11-20,8671.54
423,Holly Jackson,allenroger@yahoo.com,2023-09-09,8288.89
424,Wendy Garcia,mckenzieeric@williams.net,2023-11-18,3152.93
425,Kara Gamble,adamschristian@lawson.biz,2022-08-01,9777.08
426,Adrian Hale,pearsonjoshua@gmail.com,2023-12-21,278.68
427,Marc Matthews,hnguyen@williams.com,2023-02-27,5185.88
428,Michael Smith,alee@gmail.com,2024-06-06,2692.7
429,Kristin Gonzalez,janice52@miller-miller.com,2023-08-14,1698.84
430,Samantha Griffith,dakota08@myers-moon.com,2024-06-15,4059.78
431,Nancy Frazier,echapman@yahoo.com,2022-11-18,3356.98
432,Cassandra Mckinney,lambertmichael@yahoo.com,2022-09-06,5885.39
433,Jennifer Williams,brownjohn@gmail.com,2023-07-11,9133.94
434,Carlos Hudson,elizabeth47@allen-thomas.com,2024-05-21,9299.78
435,Gerald Tucker,andrea89@howard.biz,2022-11-14,1926.01
436,Samantha Nichols,greenpatricia@west-meadows.com,2023-03-18,759.74
437,Steven Watson,jonesrachel@hotmail.com,2022-10-01,1773.25
438,Dr. Alan Myers,melissagonzales@yahoo.com,2022-12-26,9674.35
439,Anthony Carlson,kathleenmccarthy@hotmail.com,2022-09-17,8891.92
440,George Allison,jessica31@yahoo.com,2023-10-08,5105.26
441,Patricia Clark,johncohen@yahoo.com,2023-07-15,7308.73
442,Lauren Pham,millercindy@gmail.com,2024-01-07,152.85
443,Adam Sullivan,kennedymartha@hotmail.com,2023-08-04,2219.81
444,Hannah Lewis,ostanton@smith.info,2023-10-05,7050.79
445,Kelly Cruz,holly83@wright-vasquez.org,2023-11-30,8972.16
446,Brent Miller,elizabethreynolds@riley.com,2022-07-29,1597.72
447,Sonya Johnson,heather51@hotmail.com,2023-07-06,1388.28
448,Nicholas Cuevas,chaselawrence@hotmail.com,2022-08-12,7519.02
449,Cameron Moore,lonniejoyce@yahoo.com,2022-11-22,7228.17
450,Barbara Tran,fmarshall@smith.com,2024-03-02,5442.68
451,Brittany Schneider,hunterrusso@yahoo.com,2023-01-27,6584.51
452,Lori Romero,rodriguezlogan@walker.org,2023-12-15,5884.96
453,Jessica Spence,amurray@yahoo.com,2023-11-06,8886.98
454,Daniel Brooks,justinmason@yahoo.com,2023-12-06,8378.02
455,Michael Martin,drose@hotmail.com,2023-07-06,4092.53
456,Leslie Strickland,ryan37@torres.info,2022-10-31,5942.43
457,Lorraine Smith,carl38@gmail.com,2023-09-18,1017.54
458,John Riggs,bartlettelizabeth@kelley.com,2024-04-07,5273.59
459,Angela Bailey,rjenkins@gmail.com,2024-04-17,5305.34
460,William Kaiser,lance94@yahoo.com,2023-03-24,9675.25
461,Ronnie Quinn,stanleymelinda@miller.com,2022-12-19,8868.62
462,Adam Mccoy,slane@gmail.com,2023-08-17,6217.87
463,Victor Herman,hammondwillie@johnston.com,2024-03-25,2579.13
464,Bryan Stevens,christopher35@gmail.com,2023-04-20,3873.58
465,Alison Baker,xdonaldson@hotmail.com,2024-03-06,4030.66
466,David Carter,williamscynthia@hotmail.com,2024-05-19,8888.45
467,Dawn Schwartz,lfigueroa@castillo.com,2023-07-14,1939.73
468,Sandra Stevens,william25@sutton.biz,2023-10-02,2578.76
469,Jose Barber,jessicarose@phillips.info,2023-01-03,1352.06
470,Joe Ramos,efrank@leonard-rice.com,2023-11-22,1676.48
471,Mr. Anthony Stewart,moorekenneth@turner-greer.com,2023-12-10,9880.6
472,Bethany Walker,william05@burns.com,2024-01-01,2954.83
473,Ryan Gill,mendozakelly@bowen.com,2024-05-20,664.44
474,Lisa Jones,wwade@gmail.com,2024-03-21,9277.03
475,Ronald King,paul86@gmail.com,2022-08-02,7038.28
476,Michael Dalton,hartmanmelissa@watson.com,2024-05-23,5189.58
477,Jose Wheeler,callahanmark@mcclain.com,2022-08-19,8799.98
478,Daniel Henderson,knightkatie@hotmail.com,2022-10-27,2960.13
479,Jessica Lopez,charles11@walls.net,2022-12-31,2664.69
480,Cynthia Murray,andrewburns@yahoo.com,2023-10-24,8564.75
481,Donald Mercer,fgarrett@cameron.net,2024-04-19,6514.17
482,Natasha Villarreal,ltodd@brewer.com,2024-01-09,8162.21
483,Michelle Ortega,barnesjulia@gmail.com,2023-08-01,1553.88
484,Wendy Miranda,oortiz@yahoo.com,2024-02-07,235.33
485,Mary Kerr,adamsdebra@walters.org,2024-03-31,1774.38
486,Anthony Taylor,rhoward@nichols.com,2024-03-07,4485.29
487,David Thomas,emily16@gomez-ryan.com,2024-01-02,8378.56
488,Raymond Finley,michelle53@hotmail.com,2022-12-08,4890.89
489,Nicole Hahn,sheila13@cohen-hall.com,2023-10-06,2675.88
490,Lisa Blackwell,amiller@foster-rivera.com,2023-12-14,5129.28
491,George Duncan,morrisgregory@hotmail.com,2023-04-22,8752.02
492,Catherine Russell,joshuaenglish@yahoo.com,2023-07-18,7312.21
493,Steven Pierce,katie59@gmail.com,2022-12-23,9906.57
494,Jason Nicholson,rrandall@martin-johnson.org,2024-02-05,944.71
495,James Lee,schmidtgregory@hotmail.com,2024-04-19,320.53
496,James Campbell,hgray@hotmail.com,2024-03-03,7467.78
497,Matthew Zamora,reedjoshua@kirk-hines.com,2023-06-21,5767.54
498,Miranda Johnson,eddie69@anderson.com,2023-07-04,5464.14
499,Amber Scott,ashleyrichards@gmail.com,2023-12-16,9524.66
500,Jennifer Ball,anna01@stone.com,2023-01-11,1907.73
501,Daniel Watson,shirley89@johnson-bridges.info,2022-11-29,5118.26
502,Travis West,jennifer63@hotmail.com,2023-11-21,8450.64
503,Renee Parrish,heather90@miller-sanchez.net,2023-12-07,2341.88
504,Amber White,santosjeffrey@hale.com,2023-09-18,1706.92
505,William Holland,jocelynmcmillan@smith.com,2024-02-10,7261.49
506,Tony Davis,amy38@moore.net,2024-04-16,630.6
507,Cody Anderson,eric75@wheeler.info,2022-12-07,6240.52
508,Alicia Martinez,garciachristopher@choi-williams.org,2024-03-23,6645.16
509,Denise Turner,john45@gmail.com,2024-07-14,8982.31
510,Christopher Rodgers,qwright@harris-valdez.com,2023-01-13,7573.71
511,Bryan Johnson,qcole@wilson.net,2024-01-29,7945.92
512,Jill Jackson,linda32@ross.com,2024-06-28,9046.88
513,Ryan Jones,beaton@mitchell-frank.info,2023-07-01,5150.97
514,Samuel Anderson,jillianmcconnell@moore-johns.biz,2022-10-02,2403.76
515,Derrick Allen,susan01@hotmail.com,2024-01-28,9526.87
516,Paul Cross,caitlin98@khan.com,2022-09-30,3735.62
517,Courtney Benjamin,brandon51@hotmail.com,2023-10-12,8213.32
518,Joshua Quinn,walterslauren@little.com,2024-01-27,6923.23
519,Rachel Brown,mackenzieshaffer@hotmail.com,2023-05-17,262.71
520,Joshua Hampton,lschneider@little.org,2023-04-26,5717.23
521,Ronald Herrera,victor49@gmail.com,2023-12-12,1143.07
522,John Brooks,raymondsheri@hotmail.com,2023-10-11,6185.06
523,Dr. Catherine Fox,lauren00@gmail.com,2023-05-23,5413.08
524,Douglas Carter,mike25@yahoo.com,2024-01-19,8474.84
525,Timothy Sherman,heidi45@davidson-miller.com,2023-10-08,4338.63
526,Taylor Whitaker,qcoleman@anderson.com,2022-09-13,5659.68
527,Roy Smith,whartman@gmail.com,2024-05-22,6377.15
528,Madeline Mcdonald,michelemontgomery@gmail.com,2024-06-24,657.98
529,Nathaniel Jordan,johnflores@robbins-patterson.com,2022-10-13,443.16
530,Jennifer Glover,amandasimmons@yahoo.com,2023-04-10,5390.09
531,Deborah Williams MD,njohnson@yahoo.com,2023-12-10,5901.29
532,Brandi Lawson,james87@hotmail.com,2022-09-05,7526.38
533,Heather Myers,isabel71@yahoo.com,2022-08-17,1934.5
534,Derek Watson,wmiller@romero.com,2023-06-18,6149.37
535,Aaron Leon,nbennett@stark.com,2024-02-10,5527.29
536,Leslie Davis,andres63@young.org,2024-06-03,1890.45
537,Aaron Hubbard,lambcory@smith.org,2024-03-07,8191.06
538,James Burke,katielawson@richard.biz,2023-04-11,791.72
539,Darlene Johnson,jogarcia@moore.biz,2022-08-12,8679.22
540,Ashley Turner,dennisteresa@gmail.com,2022-11-18,3479.58
541,Miss Julia Long,xnavarro@miller.com,2024-01-09,7227.22
542,Brenda Fowler,natalie10@hotmail.com,2023-02-02,4521.66
543,Patrick Allen,rweaver@mccarthy.org,2023-10-07,6902.98
544,Keith Hester,danaallen@stewart.biz,2022-10-05,9570.93
545,David Gardner,pjones@yahoo.com,2022-09-02,4523.02
546,Elizabeth Smith,sarah80@hotmail.com,2024-05-27,3551.98
547,Stephen Lee,caleb95@yahoo.com,2023-11-07,1467.79
548,Michelle Glover,cynthia33@hancock.com,2022-10-22,2257.55
549,Rachael Wilson,dana31@snyder.biz,2024-05-26,2041.99
550,Christine Pineda,chasegeorge@yahoo.com,2022-07-28,9680.2
551,Mr. Wayne Moore MD,jeremykelly@lee.com,2023-11-25,700.88
552,Mr. Jeff Brooks MD,angelabush@yahoo.com,2022-08-24,282.99
553,Lisa King,jonathanshields@rogers.com,2022-12-12,3686.51
554,Ashley Michael,thardy@morris.biz,2024-02-25,8729.44
555,Emily Crane,bradleyrobinson@yahoo.com,2023-03-31,2801.16
556,Brittney Johnson,mezaangela@lee.com,2023-01-09,8960.43
557,Brian Sanders,lindseyrobert@weeks-obrien.biz,2023-07-09,5112.5
558,Heather Thomas,gibsonjonathan@yahoo.com,2024-06-16,3286.11
559,Kelly Leonard,eugene46@gmail.com,2023-05-18,196.03
560,Jessica Lynch,mosleytonya@gmail.com,2023-09-14,7199.27
561,Mackenzie Shepard,rcantrell@richard.com,2022-11-23,6794.63
562,Michael Perkins,obass@yahoo.com,2024-01-12,680.17
563,Danielle Morgan,smithchristine@gmail.com,2022-11-28,7488.29
564,Larry Marshall,deborahmorris@hotmail.com,2022-10-14,2859.93
565,Erica Guerrero,mstevens@hotmail.com,2023-08-10,6886.41
566,Terry Gamble,lewischeryl@gmail.com,2023-01-23,1720.21
567,Jose Morgan,shelley77@hotmail.com,2022-08-12,2344.22
568,Daniel Osborn,lisahudson@hotmail.com,2023-01-01,4154.35
569,Ashlee Sanders,smithleah@yahoo.com,2022-11-24,9499.36
570,Dawn Clark,jonathan63@hotmail.com,2023-03-29,8683.37
571,Jennifer Flowers,margaretschneider@horn-gray.info,2023-02-12,9174.77
572,Lauren Baker,garciakathryn@cunningham.com,2023-02-03,2420.17
573,Scott Collins,courtney98@johnson.com,2024-03-01,8144.03
574,Michael Murray,josephsean@anderson.net,2023-01-26,9830.01
575,Kristin Owens,judith11@rogers-lopez.com,2023-05-16,1107.72
576,Thomas Wilcox,jonathan82@allen.com,2023-11-18,5153.74
577,Samantha Baker,bennetthannah@hendricks-ford.org,2023-08-01,5808.46
578,Brianna Wheeler,teresacrawford@yahoo.com,2024-06-17,2803.29
579,Daniel Jackson,jordan03@white.com,2023-07-29,8940.89
580,Dennis Mooney,hudsonolivia@cooper-lopez.biz,2023-01-28,3152.77
581,Katie Williams,fvelasquez@yahoo.com,2023-02-03,6793.9
582,Amber Jones,vincentwilliams@yahoo.com,2022-11-06,9801.91
583,Timothy Lee,richardguerrero@gmail.com,2023-01-02,2303.14
584,Tony Wheeler,dennis01@wells.com,2023-11-14,5373.06
585,Lisa King,rodney69@mitchell.biz,2024-01-05,9706.83
586,Emily Avila,nmartin@hotmail.com,2024-02-04,7995.69
587,Brenda Collins,ufernandez@watson.net,2022-08-01,6852.46
588,Alicia Stephens,gina11@gmail.com,2024-06-05,3397.05
589,Jessica Newman,kathleen40@patel.com,2024-07-04,3936.58
590,Lauren Copeland,rayjared@holland.info,2023-07-22,8297.57
591,Stephanie Cervantes,swoods@jackson-brown.org,2023-05-31,2140.0
592,William Miller,drakejessica@yahoo.com,2024-03-18,6783.94
593,William Galloway,morgannewman@michael.info,2023-11-28,6108.89
594,Rachel Wagner,ninawalker@gmail.com,2024-02-19,9703.14
595,Erin Gregory,fgonzalez@gmail.com,2024-06-01,6293.12
596,Maria Rose,daniel50@yahoo.com,2023-10-24,5268.68
597,Joel Clark,jadams@holder.info,2024-07-04,3342.7
598,Matthew Solis,jcastillo@sutton.com,2023-06-09,2167.7
599,Stephanie Richards,emartinez@gmail.com,2023-04-26,4336.43
600,Dawn Malone,tracy46@wilcox.com,2022-12-21,4171.88
601,Natalie Russell,acostaandrew@hotmail.com,2024-05-08,2581.44
602,Eric Oconnor,kellyjoan@irwin.com,2024-04-14,3890.06
603,Edwin Barker,paul63@hotmail.com,2024-07-24,3003.65
604,Matthew Hull,marymiller@gmail.com,2024-02-08,3377.25
605,Peter Gonzales MD,robertsdonna@davis.org,2023-01-30,3729.88
606,Sandra Nunez,bautistaamber@moses.com,2023-01-27,8765.55
607,Courtney Mcclure,gregoryrobertson@brown.com,2024-06-19,7985.89
608,Barbara Jennings DDS,lisa89@gmail.com,2023-07-21,8016.06
609,Dana Young,laurie84@gmail.com,2022-08-14,8563.44
610,Lori Edwards,brownholly@daniels.net,2023-09-18,6858.92
611,Pamela Gonzales,vaughndonna@yahoo.com,2023-03-30,373.35
612,Maria Allen,brittanyhorn@hotmail.com,2023-03-10,8894.35
613,Todd Rodgers,gadams@gmail.com,2023-03-04,2375.61
614,Sean Huff,jimenezjesus@hotmail.com,2023-06-27,9202.27
615,Patrick Stephens,scott15@bryant.biz,2023-07-22,6145.17
616,Shannon Phillips,justinwilliams@foster-schwartz.com,2023-01-26,8206.7
617,Brian Brown,znguyen@brown.com,2023-12-25,6541.18
618,Matthew Moore MD,olong@brown.com,2022-11-01,4478.83
619,Amber Porter,peter66@clements.org,2023-04-01,5910.95
620,Douglas Jones,andersonchristopher@dodson.com,2023-06-13,9812.29
621,James Miller,bauergina@yahoo.com,2023-12-23,9574.62
622,Sean Lawrence,chavezdanny@gmail.com,2023-09-12,2549.35
623,Timothy Knapp,meghansantana@hotmail.com,2024-01-17,7567.99
624,Rodney Durham,beth11@howell.com,2023-11-19,7632.01
625,Stephen Bailey,athomas@davis.com,2023-02-22,6442.51
626,Sara Brown,wintersjacob@pearson.org,2024-02-26,4808.27
627,Troy Williamson,dsingh@riley.org,2024-06-16,8618.96
628,Lori Bradshaw,justin37@haynes.net,2023-03-20,8255.3
629,Brittany Hood,adamcruz@watson.biz,2024-06-01,7294.54
630,Corey Wood,crawforddaniel@mcintosh.net,2022-11-26,126.74
631,Zachary Young,margaretwalker@torres.net,2023-08-01,8530.2
632,Cynthia Martin,cbrown@gmail.com,2023-03-15,8290.04
633,John Green,qhart@myers-green.biz,2023-12-24,4756.78
634,Laurie Smith,thomasbuchanan@lowe-carson.biz,2023-12-05,6026.48
635,Aaron Villegas,phillipstroy@hotmail.com,2023-02-26,3759.76
636,April Robles,valerie81@kramer-choi.com,2023-02-24,5600.13
637,Tim Jones,uandrews@yahoo.com,2023-06-25,1534.85
638,Michele Fuller,jamesmitchell@white.info,2023-10-24,9722.3
639,Laura Lewis,melissalopez@yahoo.com,2022-07-31,5633.87
640,Benjamin Ball,josefuentes@park.org,2023-06-26,7400.46
641,James Fisher,jeanette52@yahoo.com,2023-09-08,5114.75
642,Erica Calderon,kristine51@gmail.com,2024-05-08,5921.69
643,Steven Woods,ylane@lynch.org,2022-12-18,2669.89
644,Donna Smith,probertson@barnes.com,2023-07-12,3083.04
645,Melissa Watts,shannon57@hotmail.com,2023-12-23,2803.13
646,Taylor Lopez,denise10@hotmail.com,2024-03-23,8670.03
647,Walter Moore,qcantu@watson.com,2024-04-06,8496.65
648,John Rogers,jack08@yahoo.com,2023-02-03,551.62
649,William Lopez,burtonandre@hotmail.com,2023-01-04,4915.93
650,Gina Calderon,huffmanrobin@smith-miller.net,2022-12-29,7256.55
651,Nathan Duarte,michael83@gmail.com,2024-06-27,4131.45
652,Stephanie Wilson,vrivera@yahoo.com,2023-11-25,1159.2
653,Christine Lindsey,munozstacey@hotmail.com,2024-03-23,3779.12
654,Dr. Austin Jackson,ericabailey@walker-jefferson.info,2023-10-30,9535.05
655,Brad Schaefer,dwheeler@yahoo.com,2024-04-29,6586.69
656,John Galloway,jesse89@gmail.com,2024-06-30,7832.69
657,Jonathan Williams,brittany67@yahoo.com,2023-11-28,1115.68
658,Autumn Hamilton,wclay@hotmail.com,2023-11-16,9563.4
659,Laura Dudley,codyhurst@johnson.net,2024-05-10,8631.38
660,Emily Dixon,carlsolis@hotmail.com,2023-07-28,4506.31
661,Karina Jennings,christine24@gmail.com,2023-12-07,4829.92
662,Gabriel Morton,samantha12@wallace-simpson.net,2023-08-01,9484.23
663,Joy Frazier,ashley23@yahoo.com,2023-03-14,777.81
664,Stephanie Booth,jacksonpatrick@cochran.com,2022-12-09,4934.13
665,Susan Williams,randyheath@stokes.info,2023-01-08,3281.0
666,Justin Harvey,aaronlopez@hotmail.com,2022-08-23,2338.94
667,Ryan Graham,bcole@yahoo.com,2022-12-28,3862.48
668,Robert Jackson,amanda47@yahoo.com,2024-06-04,3433.07
669,Jonathan Perkins,austinmiller@edwards-smith.com,2024-02-22,6352.91
670,Ian Dean,iterrell@gmail.com,2024-04-19,9399.77
671,James Rocha,sloanjacob@yahoo.com,2023-09-09,5204.27
672,Steven George,lwhite@gmail.com,2023-06-24,7136.98
673,Adam Daniels,vshannon@hotmail.com,2023-04-14,1444.67
674,Brandon Roberts,jhanson@gmail.com,2023-09-07,4195.09
675,Devin Gonzalez,forbesmark@figueroa.com,2023-06-15,9267.9
676,David Buck,william55@peterson.com,2023-01-21,1675.04
677,Tina Lopez,jennifer89@henry-watson.com,2023-08-26,8495.36
678,Courtney Mitchell,chelsea20@erickson-garcia.biz,2022-08-10,1436.27
679,Dr. Laura Brown MD,robbinskathryn@hotmail.com,2023-12-18,3633.22
680,Todd Boyd,april50@yahoo.com,2022-12-04,4032.2
681,Whitney King,masonbailey@banks-farmer.com,2023-05-07,4564.27
682,Jessica Hammond,linda63@davis-cherry.com,2023-12-04,769.82
683,Emily Wright,davisrachel@hotmail.com,2022-12-27,104.29
684,Amy Thomas,kparks@hotmail.com,2023-06-13,3646.6
685,Jennifer Howard,rodriguezjoshua@gmail.com,2022-10-16,3443.88
686,Kenneth Carter,vmurray@turner-roberts.com,2022-12-03,2460.17
687,Wesley Morgan,kennethbowman@gmail.com,2022-11-28,3862.56
688,Heather Martinez,christopher23@yahoo.com,2022-10-30,6263.89
689,Brent Santos,eshaw@gmail.com,2024-05-19,7673.66
690,Diane Anderson,laurareynolds@walker-spencer.biz,2023-02-23,7614.94
691,Sherry Anderson,marcscott@porter.com,2023-10-12,770.51
692,Karen Johnson,rhondawilkerson@hotmail.com,2023-01-15,8524.58
693,Theresa Martinez,monica60@baker-johnson.com,2023-11-17,3416.25
694,Crystal Mcdonald,smithmichael@gmail.com,2024-02-09,5539.62
695,Kathy Flores,elizabethfisher@rodriguez.org,2023-11-04,2182.74
696,Denise Velazquez,smalllaura@yahoo.com,2023-02-05,6136.35
697,Stacey Manning,katrinagoodwin@yahoo.com,2024-04-28,4331.84
698,Ronald Aguirre,jadams@phelps.com,2022-12-27,5164.31
699,Tracy Hill,dwaynechen@hotmail.com,2022-09-15,5919.94
700,Daniel Pierce,ybailey@raymond.com,2023-08-07,234.3
701,Sabrina Nelson,ynguyen@yahoo.com,2022-10-13,2203.38
702,Crystal Colon,millerjames@yahoo.com,2023-09-11,443.7
703,Shawn Thompson,clarkjennifer@gmail.com,2023-06-12,2653.65
704,Matthew Kennedy,stephen67@reid-davis.com,2024-05-19,6374.7
705,Wayne Stewart,pfrench@clark.net,2024-03-22,3005.74
706,David Stephenson,fosterallen@ray.com,2024-07-04,7368.88
707,Andrew Ray,lrobinson@davis.org,2022-09-01,8953.99
708,Kenneth Harper,michaelshaffer@yahoo.com,2023-05-31,1299.81
709,Bruce Garcia,christinafrank@gmail.com,2024-05-25,5364.78
710,William Lewis,porteralyssa@doyle.com,2023-02-02,8104.54
711,Brooke Owens,christopher62@garcia.com,2022-11-22,7718.64
712,David Huber,adamsrobert@bailey.info,2024-03-27,6957.66
713,Ryan Perez,nicholas71@daugherty-carr.net,2023-07-16,2395.8
714,Gabrielle Sanchez,whitecarlos@burns-porter.com,2023-06-02,7404.35
715,Michael Harvey,xwatkins@yahoo.com,2023-04-05,4478.93
716,John Cardenas,johnskathy@morgan.org,2024-06-02,5416.34
717,Michael Jensen,dawn95@gmail.com,2023-01-01,1158.18
718,Shane Stevens,kristen70@gmail.com,2023-01-28,2365.36
719,Amanda Houston,ccarr@lee-russell.com,2023-10-08,4783.74
720,Christine Foley,fordandrew@hotmail.com,2022-08-24,8283.25
721,Ashley Mays,xsmith@gmail.com,2022-09-20,9451.05
722,Mrs. Donna Fernandez,ablanchard@gmail.com,2024-02-28,7996.52
723,Deborah Boyd,feliciasmith@johnson-mcpherson.com,2023-01-07,5628.39
724,Dominique Thomas,tommy12@nichols-whitaker.info,2024-07-21,5754.96
725,Trevor Page,raymondgriffin@hotmail.com,2022-09-02,9577.56
726,Julia Martinez,velasquezangela@griffin.biz,2023-08-09,632.64
727,Megan Shaw,holmesamy@yahoo.com,2023-07-14,364.14
728,Kenneth White,robinsonandrea@hudson.com,2024-07-07,949.57
729,Veronica Jones,justinwright@pacheco.com,2023-01-12,5448.15
730,Alexander Rivera,cruzterrance@reyes.com,2023-04-27,5927.02
731,Kenneth Adams,hwagner@cummings.com,2024-05-29,6919.0
732,Matthew Everett,donald27@hotmail.com,2023-09-30,1222.25
733,Robert Cooper,hobbskevin@yahoo.com,2024-05-16,1655.89
734,Matthew Kelly,johncarr@yahoo.com,2024-03-19,4846.53
735,Robert Thomas,robertalvarado@hotmail.com,2022-09-02,7138.34
736,Jeremy Ortiz,tstephenson@hotmail.com,2023-02-13,7167.3
737,Denise Ortega,cwood@smith-harris.net,2023-11-24,6513.47
738,Amanda Thompson DVM,rebekah16@lewis.com,2023-02-02,6239.15
739,Jonathan Williams,danielsanthony@gmail.com,2023-01-20,3104.44
740,Breanna Singh,michele75@yahoo.com,2023-10-06,5949.03
741,Heather Scott,cwallace@gmail.com,2023-06-11,879.71
742,Meredith Fleming,dianegutierrez@gmail.com,2023-11-29,786.64
743,Willie Adams,ebyrd@hall.com,2023-12-02,2416.24
744,Amy Romero,bbest@hotmail.com,2022-11-25,2483.85
745,Kelly Roman DDS,wmayer@wong.info,2023-12-30,9469.4
746,Justin Riley,mflynn@moreno.com,2024-04-29,498.48
747,Nathan Duncan,campbellanna@yahoo.com,2022-09-05,7893.69
748,Marilyn Cruz MD,kellyreginald@hotmail.com,2023-07-30,8458.61
749,Tara Garcia,jonathan13@ryan.com,2024-03-21,9233.24
750,Kirk Vega,jacksonwendy@atkinson.org,2022-10-19,5421.35
751,Henry Robinson,jkennedy@gmail.com,2024-02-20,4635.76
752,Monique Aguilar,stacey70@fox.com,2022-08-27,5426.51
